615,1721,1.0,1493846415
615,1246,1.0,1493846415
615,63082,1.0,1493846415
615,296,3.0,1493846415
615,6874,5.0,1493846415
615,2329,1.0,1493846415
616,380,3.0,1493846415
616,367,4.0,1493846415
616,5459,4.0,1493846415
616,356,5.0,1493846415
616,30707,5.0,1493846415
616,80463,4.0,1493846415
616,858,4.0,1493846415
616,1219,2.0,1493846415
616,1247,3.0,1493846415
616,1,5.0,1493846415
616,4993,3.0,1493846415
616,4896,5.0,1493846415
616,1721,2.0,1493846415
616,1246,4.0,1493846415
616,63082,2.0,1493846415
616,296,3.0,1493846415
616,6874,2.0,1493846415
616,2329,4.0,1493846415
617,380,3.0,1493846415
617,367,5.0,1493846415
617,5459,5.0,1493846415
617,356,1.0,1493846415
617,30707,1.0,1493846415
617,80463,1.0,1493846415
617,858,4.0,1493846415
617,1219,4.0,1493846415
617,1247,1.0,1493846415
617,1,2.0,1493846415
617,4993,5.0,1493846415
617,4896,4.0,1493846415
617,1721,3.0,1493846415
617,1246,3.0,1493846415
617,63082,2.0,1493846415
617,296,1.0,1493846415
617,6874,1.0,1493846415
617,2329,5.0,1493846415
618,380,4.0,1493846415
618,367,3.0,1493846415
618,5459,4.0,1493846415
618,356,5.0,1493846415
618,30707,4.0,1493846415
618,80463,2.0,1493846415
618,858,4.0,1493846415
618,1219,2.0,1493846415
618,1247,2.0,1493846415
618,1,5.0,1493846415
618,4993,2.0,1493846415
618,4896,3.0,1493846415
618,1721,5.0,1493846415
618,1246,4.0,1493846415
618,63082,5.0,1493846415
618,296,3.0,1493846415
618,6874,3.0,1493846415
618,2329,2.0,1493846415
619,380,3.0,1493846415
619,367,5.0,1493846415
619,5459,5.0,1493846415
619,356,5.0,1493846415
619,30707,4.0,1493846415
619,80463,3.0,1493846415
619,858,3.0,1493846415
619,1219,3.0,1493846415
619,1247,2.0,1493846415
619,1,5.0,1493846415
619,4993,4.0,1493846415
619,4896,5.0,1493846415
619,1721,3.0,1493846415
619,1246,4.0,1493846415
619,63082,4.0,1493846415
619,296,4.0,1493846415
619,6874,4.0,1493846415
619,2329,3.0,1493846415
620,380,2.0,1493846415
620,367,4.0,1493846415
620,5459,4.0,1493846415
620,356,5.0,1493846415
620,30707,4.0,1493846415
620,80463,4.0,1493846415
620,858,2.0,1493846415
620,1219,3.0,1493846415
620,1247,3.0,1493846415
620,1,5.0,1493846415
620,4993,4.0,1493846415
620,4896,5.0,1493846415
620,1721,4.0,1493846415
620,1246,5.0,1493846415
620,63082,5.0,1493846415
620,296,3.0,1493846415
620,6874,3.0,1493846415
620,2329,2.0,1493846415
621,380,1.0,1493846415
621,367,3.0,1493846415
621,5459,1.0,1493846415
621,356,1.0,1493846415
621,30707,1.0,1493846415
621,80463,1.0,1493846415
621,858,1.0,1493846415
621,1219,1.0,1493846415
621,1247,1.0,1493846415
622,380,3.0,1493846415
622,367,4.0,1493846415
622,5459,5.0,1493846415
622,356,5.0,1493846415
622,30707,4.0,1493846415
622,80463,4.0,1493846415
622,858,5.0,1493846415
622,1219,5.0,1493846415
622,1247,4.0,1493846415
622,1,5.0,1493846415
622,4993,5.0,1493846415
622,4896,5.0,1493846415
622,1721,4.0,1493846415
622,1246,5.0,1493846415
622,63082,5.0,1493846415
622,296,4.0,1493846415
622,6874,4.0,1493846415
622,2329,3.0,1493846415
623,380,3.0,1493846415
623,367,5.0,1493846415
623,5459,5.0,1493846415
623,356,5.0,1493846415
623,30707,2.0,1493846415
623,80463,2.0,1493846415
623,858,4.0,1493846415
623,1219,5.0,1493846415
623,1247,1.0,1493846415
623,1,4.0,1493846415
623,4993,5.0,1493846415
623,4896,4.0,1493846415
623,1721,3.0,1493846415
623,1246,4.0,1493846415
623,63082,3.0,1493846415
623,296,5.0,1493846415
623,6874,5.0,1493846415
623,2329,2.0,1493846415
624,380,3.0,1493846415
624,367,1.0,1493846415
624,5459,3.0,1493846415
624,356,4.0,1493846415
624,30707,2.0,1493846415
624,80463,3.0,1493846415
624,858,4.0,1493846415
624,1219,4.0,1493846415
624,1247,3.0,1493846415
624,1,4.0,1493846415
624,4993,4.0,1493846415
624,4896,4.0,1493846415
624,1721,3.0,1493846415
624,1246,4.0,1493846415
624,63082,2.0,1493846415
624,296,3.0,1493846415
624,6874,1.0,1493846415
624,2329,1.0,1493846415
625,380,5.0,1493846415
625,367,5.0,1493846415
625,5459,5.0,1493846415
625,356,5.0,1493846415
625,30707,5.0,1493846415
625,80463,5.0,1493846415
625,858,1.0,1493846415
625,1219,1.0,1493846415
625,1247,5.0,1493846415
625,1,1.0,1493846415
625,4993,3.0,1493846415
625,4896,4.0,1493846415
625,1721,5.0,1493846415
625,1246,5.0,1493846415
625,63082,1.0,1493846415
625,296,3.0,1493846415
625,6874,5.0,1493846415
625,2329,5.0,1493846415
626,380,3.0,1493846415
626,367,4.0,1493846415
626,5459,4.0,1493846415
626,356,4.0,1493846415
626,30707,3.0,1493846415
626,80463,3.0,1493846415
626,858,4.0,1493846415
626,1219,5.0,1493846415
626,1247,2.0,1493846415
626,1,4.0,1493846415
626,4993,5.0,1493846415
626,4896,5.0,1493846415
626,1721,2.0,1493846415
626,1246,3.0,1493846415
626,63082,3.0,1493846415
626,296,3.0,1493846415
626,6874,2.0,1493846415
626,2329,4.0,1493846415
627,380,5.0,1493846415
627,367,5.0,1493846415
627,5459,5.0,1493846415
627,356,4.0,1493846415
627,30707,5.0,1493846415
627,80463,3.0,1493846415
627,858,5.0,1493846415
627,1219,5.0,1493846415
627,1247,3.0,1493846415
627,1,5.0,1493846415
627,4993,5.0,1493846415
627,4896,5.0,1493846415
627,1721,4.0,1493846415
627,1246,5.0,1493846415
627,63082,5.0,1493846415
627,296,5.0,1493846415
627,6874,5.0,1493846415
627,2329,5.0,1493846415
628,380,4.0,1493846415
628,367,5.0,1493846415
628,5459,5.0,1493846415
628,356,2.0,1493846415
628,30707,5.0,1493846415
628,80463,3.0,1493846415
628,858,3.0,1493846415
628,1219,4.0,1493846415
628,1247,3.0,1493846415
628,1,5.0,1493846415
628,4993,4.0,1493846415
628,4896,4.0,1493846415
628,1721,3.0,1493846415
628,1246,2.0,1493846415
628,63082,3.0,1493846415
628,296,5.0,1493846415
628,6874,5.0,1493846415
628,2329,3.0,1493846415
629,380,1.0,1493846415
629,367,5.0,1493846415
629,5459,3.0,1493846415
629,356,5.0,1493846415
629,30707,5.0,1493846415
629,80463,5.0,1493846415
629,858,2.0,1493846415
629,1219,5.0,1493846415
629,1247,3.0,1493846415
629,1,5.0,1493846415
629,4993,5.0,1493846415
629,4896,1.0,1493846415
629,1721,5.0,1493846415
629,1246,5.0,1493846415
629,63082,5.0,1493846415
629,296,1.0,1493846415
629,6874,5.0,1493846415
629,2329,1.0,1493846415
630,380,3.0,1493846415
630,367,5.0,1493846415
630,5459,5.0,1493846415
630,356,5.0,1493846415
630,30707,3.0,1493846415
630,80463,4.0,1493846415
630,858,5.0,1493846415
630,1219,1.0,1493846415
630,1247,1.0,1493846415
630,1,5.0,1493846415
630,4993,3.0,1493846415
630,4896,4.0,1493846415
630,1721,5.0,1493846415
630,1246,3.0,1493846415
630,63082,3.0,1493846415
630,296,4.0,1493846415
630,6874,5.0,1493846415
630,2329,3.0,1493846415
631,380,4.0,1493846415
631,367,1.0,1493846415
631,5459,3.0,1493846415
631,356,5.0,1493846415
631,30707,4.0,1493846415
631,80463,5.0,1493846415
631,858,5.0,1493846415
631,1219,5.0,1493846415
631,1247,4.0,1493846415
631,1,2.0,1493846415
631,4993,2.0,1493846415
631,4896,5.0,1493846415
631,1721,4.0,1493846415
631,1246,3.0,1493846415
631,63082,5.0,1493846415
631,296,1.0,1493846415
631,6874,5.0,1493846415
631,2329,3.0,1493846415
632,380,4.0,1493846415
632,367,3.0,1493846415
632,5459,4.0,1493846415
632,356,4.0,1493846415
632,30707,1.0,1493846415
632,80463,3.0,1493846415
632,858,5.0,1493846415
632,1219,5.0,1493846415
632,1247,2.0,1493846415
632,1,5.0,1493846415
632,4993,5.0,1493846415
632,4896,5.0,1493846415
632,1721,2.0,1493846415
632,1246,4.0,1493846415
632,63082,3.0,1493846415
632,296,4.0,1493846415
632,6874,2.0,1493846415
632,2329,3.0,1493846415
633,380,3.0,1493846415
633,367,1.0,1493846415
633,5459,4.0,1493846415
633,356,5.0,1493846415
633,30707,4.0,1493846415
633,80463,4.0,1493846415
633,858,3.0,1493846415
633,1219,3.0,1493846415
633,1247,2.0,1493846415
633,1,5.0,1493846415
633,4993,3.0,1493846415
633,4896,5.0,1493846415
633,1721,4.0,1493846415
633,1246,5.0,1493846415
633,63082,4.0,1493846415
633,296,3.0,1493846415
633,6874,2.0,1493846415
633,2329,3.0,1493846415
634,380,3.0,1493846415
634,367,1.0,1493846415
634,5459,1.0,1493846415
634,356,5.0,1493846415
634,30707,1.0,1493846415
634,80463,1.0,1493846415
634,858,4.0,1493846415
634,1219,1.0,1493846415
634,1247,1.0,1493846415
634,1,1.0,1493846415
634,4993,3.0,1493846415
634,4896,4.0,1493846415
634,1721,5.0,1493846415
634,1246,1.0,1493846415
634,63082,1.0,1493846415
634,296,3.0,1493846415
634,6874,3.0,1493846415
634,2329,4.0,1493846415
635,380,3.0,1493846415
635,367,3.0,1493846415
635,5459,3.0,1493846415
635,356,3.0,1493846415
635,30707,3.0,1493846415
635,80463,3.0,1493846415
635,858,3.0,1493846415
635,1219,3.0,1493846415
635,1247,2.0,1493846415
635,1,5.0,1493846415
635,4993,4.0,1493846415
635,4896,5.0,1493846415
635,1721,5.0,1493846415
635,1246,4.0,1493846415
635,63082,4.0,1493846415
635,296,3.0,1493846415
635,6874,4.0,1493846415
635,2329,3.0,1493846415
636,380,3.0,1493846415
636,367,4.0,1493846415
636,5459,1.0,1493846415
636,356,4.0,1493846415
636,30707,3.0,1493846415
636,80463,5.0,1493846415
636,858,4.0,1493846415
636,1219,3.0,1493846415
636,1247,5.0,1493846415
636,1,1.0,1493846415
636,4993,1.0,1493846415
636,4896,1.0,1493846415
636,1721,3.0,1493846415
636,1246,3.0,1493846415
636,63082,3.0,1493846415
636,296,4.0,1493846415
636,6874,5.0,1493846415
636,2329,4.0,1493846415
637,380,3.0,1493846415
637,367,5.0,1493846415
637,5459,5.0,1493846415
637,356,5.0,1493846415
637,30707,5.0,1493846415
637,80463,5.0,1493846415
637,858,5.0,1493846415
637,1219,5.0,1493846415
637,1247,2.0,1493846415
637,1,5.0,1493846415
637,4993,5.0,1493846415
637,4896,5.0,1493846415
637,1721,5.0,1493846415
637,1246,4.0,1493846415
637,63082,5.0,1493846415
637,296,5.0,1493846415
637,6874,5.0,1493846415
637,2329,4.0,1493846415
638,380,4.0,1493846415
638,367,2.0,1493846415
638,5459,3.0,1493846415
638,356,4.0,1493846415
638,30707,5.0,1493846415
638,80463,2.0,1493846415
638,858,5.0,1493846415
638,1219,2.0,1493846415
638,1247,2.0,1493846415
638,1,1.0,1493846415
638,4993,5.0,1493846415
638,4896,5.0,1493846415
638,1721,4.0,1493846415
638,1246,5.0,1493846415
638,63082,5.0,1493846415
638,296,2.0,1493846415
638,6874,2.0,1493846415
638,2329,1.0,1493846415
639,380,4.0,1493846415
639,367,4.0,1493846415
639,5459,5.0,1493846415
639,356,5.0,1493846415
639,30707,5.0,1493846415
639,80463,2.0,1493846415
639,858,4.0,1493846415
639,1219,1.0,1493846415
639,1247,3.0,1493846415
639,1,5.0,1493846415
639,4993,5.0,1493846415
639,4896,5.0,1493846415
639,1721,3.0,1493846415
639,1246,1.0,1493846415
639,63082,1.0,1493846415
639,296,1.0,1493846415
639,6874,5.0,1493846415
639,2329,2.0,1493846415
640,380,3.0,1493846415
640,367,4.0,1493846415
640,5459,4.0,1493846415
640,356,5.0,1493846415
640,30707,3.0,1493846415
640,80463,4.0,1493846415
640,858,3.0,1493846415
640,1219,3.0,1493846415
640,1247,4.0,1493846415
640,1,4.0,1493846415
640,4993,3.0,1493846415
640,4896,5.0,1493846415
640,1721,2.0,1493846415
640,1246,3.0,1493846415
640,63082,4.0,1493846415
640,296,5.0,1493846415
640,6874,4.0,1493846415
640,2329,3.0,1493846415
641,380,3.0,1493846415
641,367,3.0,1493846415
641,5459,3.0,1493846415
641,356,3.0,1493846415
641,30707,3.0,1493846415
641,80463,5.0,1493846415
641,858,4.0,1493846415
641,1219,4.0,1493846415
641,1247,4.0,1493846415
641,1,5.0,1493846415
641,4993,5.0,1493846415
641,4896,5.0,1493846415
641,1721,3.0,1493846415
641,1246,4.0,1493846415
641,63082,4.0,1493846415
641,296,4.0,1493846415
641,6874,4.0,1493846415
641,2329,4.0,1493846415
642,380,1.0,1493846415
642,367,3.0,1493846415
642,5459,4.0,1493846415
642,356,5.0,1493846415
642,30707,2.0,1493846415
642,80463,4.0,1493846415
642,858,3.0,1493846415
642,1219,3.0,1493846415
642,1247,2.0,1493846415
642,1,3.0,1493846415
642,4993,4.0,1493846415
642,4896,4.0,1493846415
642,1721,2.0,1493846415
642,1246,5.0,1493846415
642,63082,5.0,1493846415
642,296,4.0,1493846415
642,6874,4.0,1493846415
642,2329,1.0,1493846415
643,380,2.0,1493846415
643,367,2.0,1493846415
643,5459,3.0,1493846415
643,356,3.0,1493846415
643,30707,3.0,1493846415
643,80463,4.0,1493846415
643,858,2.0,1493846415
643,1219,1.0,1493846415
643,1247,4.0,1493846415
643,1,4.0,1493846415
643,4993,3.0,1493846415
643,4896,3.0,1493846415
643,1721,5.0,1493846415
643,1246,1.0,1493846415
643,63082,1.0,1493846415
643,296,1.0,1493846415
643,6874,2.0,1493846415
643,2329,1.0,1493846415
644,380,2.0,1493846415
644,367,3.0,1493846415
644,5459,3.0,1493846415
644,356,4.0,1493846415
644,30707,3.0,1493846415
644,80463,2.0,1493846415
644,858,5.0,1493846415
644,1219,4.0,1493846415
644,1247,1.0,1493846415
644,1,2.0,1493846415
644,4993,3.0,1493846415
644,4896,2.0,1493846415
644,1721,2.0,1493846415
644,1246,2.0,1493846415
644,63082,3.0,1493846415
644,296,4.0,1493846415
644,6874,4.0,1493846415
644,2329,3.0,1493846415
645,380,2.0,1493846415
645,367,3.0,1493846415
645,5459,4.0,1493846415
645,356,3.0,1493846415
645,30707,2.0,1493846415
645,80463,2.0,1493846415
645,858,3.0,1493846415
645,1219,3.0,1493846415
645,1247,3.0,1493846415
645,1,3.0,1493846415
645,4993,4.0,1493846415
645,4896,4.0,1493846415
645,1721,3.0,1493846415
645,1246,4.0,1493846415
645,63082,4.0,1493846415
645,296,3.0,1493846415
645,6874,4.0,1493846415
645,2329,3.0,1493846415
646,380,4.0,1493846415
646,367,1.0,1493846415
646,5459,5.0,1493846415
646,356,2.0,1493846415
646,30707,2.0,1493846415
646,80463,4.0,1493846415
646,858,5.0,1493846415
646,1219,1.0,1493846415
646,1247,1.0,1493846415
646,1,4.0,1493846415
646,4993,3.0,1493846415
646,4896,4.0,1493846415
646,1721,1.0,1493846415
646,1246,1.0,1493846415
646,63082,1.0,1493846415
646,296,4.0,1493846415
646,6874,2.0,1493846415
646,2329,4.0,1493846415
647,380,4.0,1493846415
647,367,2.0,1493846415
647,5459,5.0,1493846415
647,356,5.0,1493846415
647,30707,3.0,1493846415
647,80463,4.0,1493846415
647,858,4.0,1493846415
647,1219,1.0,1493846415
647,1247,1.0,1493846415
647,1,5.0,1493846415
647,4993,3.0,1493846415
647,4896,4.0,1493846415
647,1721,3.0,1493846415
647,1246,2.0,1493846415
647,63082,1.0,1493846415
647,296,3.0,1493846415
647,6874,3.0,1493846415
647,2329,2.0,1493846415
648,380,4.0,1493846415
648,367,4.0,1493846415
648,5459,5.0,1493846415
648,356,5.0,1493846415
648,30707,2.0,1493846415
648,80463,5.0,1493846415
648,858,4.0,1493846415
648,1219,3.0,1493846415
648,1247,3.0,1493846415
648,1,4.0,1493846415
648,4993,4.0,1493846415
648,4896,4.0,1493846415
648,1721,2.0,1493846415
648,1246,4.0,1493846415
648,63082,4.0,1493846415
648,296,5.0,1493846415
648,6874,5.0,1493846415
648,2329,4.0,1493846415
649,380,2.0,1493846415
649,367,5.0,1493846415
649,5459,5.0,1493846415
649,356,5.0,1493846415
649,30707,3.0,1493846415
649,80463,1.0,1493846415
649,858,4.0,1493846415
649,1219,2.0,1493846415
649,1247,3.0,1493846415
649,1,5.0,1493846415
649,4993,3.0,1493846415
649,4896,5.0,1493846415
649,1721,5.0,1493846415
649,1246,4.0,1493846415
649,63082,5.0,1493846415
649,296,4.0,1493846415
649,6874,1.0,1493846415
649,2329,1.0,1493846415
650,380,3.0,1493846415
650,367,1.0,1493846415
650,5459,2.0,1493846415
650,356,3.0,1493846415
650,30707,1.0,1493846415
650,80463,3.0,1493846415
650,858,1.0,1493846415
650,1219,4.0,1493846415
650,1247,4.0,1493846415
650,1,5.0,1493846415
650,4993,2.0,1493846415
650,4896,2.0,1493846415
650,1721,3.0,1493846415
650,1246,3.0,1493846415
650,63082,1.0,1493846415
650,296,1.0,1493846415
650,6874,1.0,1493846415
650,2329,1.0,1493846415
651,380,2.0,1493846415
651,367,2.0,1493846415
651,5459,4.0,1493846415
651,356,4.0,1493846415
651,30707,4.0,1493846415
651,80463,5.0,1493846415
651,858,4.0,1493846415
651,1219,2.0,1493846415
651,1247,2.0,1493846415
651,1,4.0,1493846415
651,4993,5.0,1493846415
651,4896,5.0,1493846415
651,1721,5.0,1493846415
651,1246,5.0,1493846415
651,63082,5.0,1493846415
651,296,3.0,1493846415
651,6874,2.0,1493846415
651,2329,1.0,1493846415
652,380,1.0,1493846415
652,367,1.0,1493846415
652,5459,1.0,1493846415
652,356,4.0,1493846415
652,30707,2.0,1493846415
652,80463,5.0,1493846415
652,858,1.0,1493846415
652,1219,2.0,1493846415
652,1247,2.0,1493846415
652,1,5.0,1493846415
652,4993,4.0,1493846415
652,4896,5.0,1493846415
652,1721,3.0,1493846415
652,1246,5.0,1493846415
652,63082,1.0,1493846415
652,296,1.0,1493846415
652,6874,1.0,1493846415
652,2329,1.0,1493846415
653,380,2.0,1493846415
653,367,5.0,1493846415
653,5459,5.0,1493846415
653,356,4.0,1493846415
653,30707,5.0,1493846415
653,80463,3.0,1493846415
653,858,4.0,1493846415
653,1219,5.0,1493846415
653,1247,3.0,1493846415
653,1,5.0,1493846415
653,4993,5.0,1493846415
653,4896,5.0,1493846415
653,1721,2.0,1493846415
653,1246,3.0,1493846415
653,63082,4.0,1493846415
653,296,4.0,1493846415
653,6874,5.0,1493846415
653,2329,4.0,1493846415
654,380,1.0,1493846415
654,367,2.0,1493846415
654,5459,2.0,1493846415
654,356,4.0,1493846415
654,30707,4.0,1493846415
654,80463,3.0,1493846415
654,858,3.0,1493846415
654,1219,2.0,1493846415
654,1247,2.0,1493846415
654,1,4.0,1493846415
654,4993,3.0,1493846415
654,4896,3.0,1493846415
654,1721,4.0,1493846415
654,1246,5.0,1493846415
654,63082,4.0,1493846415
654,296,2.0,1493846415
654,6874,1.0,1493846415
654,2329,1.0,1493846415
